# Example ARIES LBLRTM output
# WN (cm^{-1})  Rad(mW m^{-2} sr^{-1} cm)
     834.423      7.53116
     834.523      7.52706
     834.623      7.52071
     834.723      7.51402
     834.823      7.50914
     834.923      7.50774
     835.024      7.51032
     835.124      7.51607
     835.224      7.52309
     835.324      7.52901
     835.424      7.53179
     835.524      7.53037
     835.624      7.52499
     835.724      7.51709
     835.824      7.50873
     835.924      7.50194
     836.024      7.49800
     836.124      7.49711
     836.224      7.49838
     836.324      7.50027
     836.424      7.50119
     836.524      7.50007
     836.624      7.49678
     836.724      7.49205
     836.824      7.48721
     836.924      7.48362
     837.024      7.48215
     837.124      7.48287
     837.224      7.48500
     837.324      7.48725
     837.424      7.48828
     837.524      7.48723
     837.624      7.48400
     837.724      7.47933
     837.824      7.47448
     837.924      7.47078
     838.024      7.46917
     838.124      7.46985
     838.224      7.47219
     838.324      7.47494
     838.424      7.47667
     838.524      7.47624
     838.624      7.47320
     838.724      7.46792
     838.824      7.46159
     838.924      7.45584
     839.024      7.45238
     839.124      7.45257
     839.224      7.45708
     839.324      7.46581
     839.424      7.47788
     839.524      7.49182
     839.624      7.50578
     839.724      7.51783
     839.824      7.52624
     839.924      7.52968
     840.024      7.52741
     840.124      7.51949
     840.224      7.50673
     840.324      7.49070
     840.424      7.47346
     840.524      7.45723
     840.624      7.44397
     840.724      7.43501
     840.824      7.43071
     840.924      7.43049
     841.024      7.43299
     841.124      7.43645
     841.224      7.43928
     841.324      7.44041
     841.424      7.43960
     841.524      7.43737
     841.624      7.43471
     841.724      7.43270
     841.824      7.43196
     841.924      7.43249
     842.024      7.43355
     842.124      7.43402
     842.224      7.43278
     842.324      7.42917
     842.424      7.42334
     842.524      7.41622
     842.624      7.40927
     842.724      7.40401
     842.824      7.40148
     842.924      7.40184
     843.024      7.40436
     843.124      7.40758
     843.224      7.40988
     843.324      7.40996
     843.424      7.40736
     843.524      7.40255
     843.624      7.39681
     843.724      7.39172
     843.824      7.38859
     843.924      7.38802
     844.024      7.38968
     844.124      7.39242
     844.224      7.39471
     844.324      7.39521
     844.424      7.39324
     844.524      7.38905
     844.624      7.38370
     844.724      7.37867
     844.824      7.37533
     844.924      7.37442
     845.025      7.37579
     845.125      7.37846
     845.225      7.38099
     845.325      7.38199
     845.425      7.38066
     845.525      7.37705
     845.625      7.37205
     845.725      7.36704
     845.825      7.36338
     845.925      7.36190
     846.025      7.36261
     846.125      7.36468
     846.225      7.36680
     846.325      7.36762
     846.425      7.36630
     846.525      7.36282
     846.625      7.35797
     846.725      7.35307
     846.825      7.34944
     846.925      7.34796
     847.025      7.34868
     847.125      7.35082
     847.225      7.35306
     847.325      7.35403
     847.425      7.35283
     847.525      7.34936
     847.625      7.34440
     847.725      7.33932
     847.825      7.33557
     847.925      7.33413
     848.025      7.33515
     848.125      7.33786
     848.225      7.34083
     848.325      7.34249
     848.425      7.34174
     848.525      7.33840
     848.625      7.33337
     848.725      7.32838
     848.825      7.32545
     848.925      7.32627
     849.025      7.33151
     849.125      7.34060
     849.225      7.35174
     849.325      7.36241
     849.425      7.37002
     849.525      7.37266
     849.625      7.36959
     849.725      7.36146
     849.825      7.35004
     849.925      7.33773
     850.025      7.32685
     850.125      7.31903
     850.225      7.31484
     850.325      7.31370
     850.425      7.31423
     850.525      7.31471
     850.625      7.31372
     850.725      7.31053
     850.825      7.30539
     850.925      7.29939
     851.025      7.29415
     851.125      7.29126
     851.225      7.29179
     851.325      7.29586
     851.425      7.30256
     851.525      7.31003
     851.625      7.31595
     851.725      7.31810
     851.825      7.31499
     851.925      7.30631
     852.025      7.29314
     852.125      7.27786
     852.225      7.26363
     852.325      7.25376
     852.425      7.25082
     852.525      7.25605
     852.625      7.26891
     852.725      7.28710
     852.825      7.30696
     852.925      7.32435
     853.025      7.33550
     853.125      7.33799
     853.225      7.33129
     853.325      7.31693
     853.425      7.29813
     853.525      7.27904
     853.625      7.26373
     853.725      7.25523
     853.825      7.25491
     853.925      7.26222
     854.025      7.27498
     854.125      7.29002
     854.225      7.30401
     854.325      7.31427
     854.425      7.31923
     854.525      7.31863
     854.625      7.31330
     854.725      7.30469
     854.825      7.29438
     854.925      7.28366
     855.026      7.27331
     855.126      7.26367
     855.226      7.25482
     855.326      7.24682
     855.426      7.23992
     855.526      7.23451
     855.626      7.23100
     855.726      7.22957
     855.826      7.23000
     855.926      7.23158
     856.026      7.23326
     856.126      7.23395
     856.226      7.23284
     856.326      7.22972
     856.426      7.22509
     856.526      7.21997
     856.626      7.21562
     856.726      7.21303
     856.826      7.21264
     856.926      7.21409
     857.026      7.21636
     857.126      7.21810
     857.226      7.21811
     857.326      7.21579
     857.426      7.21134
     857.526      7.20576
     857.626      7.20048
     857.726      7.19696
     857.826      7.19610
     857.926      7.19801
     858.026      7.20194
     858.126      7.20650
     858.226      7.21015
     858.326      7.21165
     858.426      7.21046
     858.526      7.20686
     858.626      7.20177
     858.726      7.19645
     858.826      7.19198
     858.926      7.18901
     859.026      7.18754
     859.126      7.18701
     859.226      7.18662
     859.326      7.18565
     859.426      7.18375
     859.526      7.18103
     859.626      7.17801
     859.726      7.17535
     859.826      7.17357
     859.926      7.17281
     860.026      7.17276
     860.126      7.17284
     860.226      7.17235
     860.326      7.17086
     860.426      7.16832
     860.526      7.16512
     860.626      7.16196
     860.726      7.15953
     860.826      7.15826
     860.926      7.15812
     861.026      7.15864
     861.126      7.15906
     861.226      7.15863
     861.326      7.15692
     861.426      7.15396
     861.526      7.15027
     861.626      7.14667
     861.726      7.14394
     861.826      7.14255
     861.926      7.14249
     862.026      7.14322
     862.126      7.14392
     862.226      7.14379
     862.326      7.14234
     862.426      7.13959
     862.526      7.13605
     862.626      7.13250
     862.726      7.12973
     862.826      7.12819
     862.926      7.12784
     863.026      7.12815
     863.126      7.12835
     863.226      7.12775
     863.326      7.12597
     863.426      7.12316
     863.526      7.11991
     863.626      7.11702
     863.726      7.11517
     863.826      7.11463
     863.926      7.11511
     864.026      7.11589
     864.126      7.11613
     864.226      7.11521
     864.326      7.11310
     864.426      7.11049
     864.526      7.10859
     864.626      7.10876
     864.726      7.11201
     864.826      7.11852
     864.926      7.12746
     865.027      7.13707
     865.127      7.14510
     865.227      7.14944
     865.327      7.14870
     865.427      7.14266
     865.527      7.13232
     865.627      7.11962
     865.727      7.10687
     865.827      7.09612
     865.927      7.08862
     866.027      7.08459
     866.127      7.08328
     866.227      7.08339
     866.327      7.08352
     866.427      7.08268
     866.527      7.08055
     866.627      7.07745
     866.727      7.07414
     866.827      7.07141
     866.927      7.06974
     867.027      7.06916
     867.127      7.06918
     867.227      7.06910
     867.327      7.06826
     867.427      7.06637
     867.527      7.06358
     867.627      7.06046
     867.727      7.05772
     867.827      7.05598
     867.927      7.05548
     868.027      7.05598
     868.127      7.05689
     868.227      7.05745
     868.327      7.05706
     868.427      7.05550
     868.527      7.05295
     868.627      7.04996
     868.727      7.04718
     868.827      7.04510
     868.927      7.04388
     869.027      7.04332
     869.127      7.04296
     869.227      7.04232
     869.327      7.04113
     869.427      7.03945
     869.527      7.03766
     869.627      7.03626
     869.727      7.03564
     869.827      7.03585
     869.927      7.03653
     870.027      7.03702
     870.127      7.03664
     870.227      7.03504
     870.327      7.03238
     870.427      7.02947
     870.527      7.02752
     870.627      7.02774
     870.727      7.03088
     870.827      7.03683
     870.927      7.04453
     871.027      7.05213
     871.127      7.05750
     871.227      7.05887
     871.327      7.05538
     871.427      7.04739
     871.527      7.03641
     871.627      7.02472
     871.727      7.01460
     871.827      7.00777
     871.927      7.00481
     872.027      7.00512
     872.127      7.00717
     872.227      7.00905
     872.327      7.00918
     872.427      7.00681
     872.527      7.00221
     872.627      6.99655
     872.727      6.99141
     872.827      6.98817
     872.927      6.98754
     873.027      6.98926
     873.127      6.99224
     873.227      6.99499
     873.327      6.99608
     873.427      6.99474
     873.527      6.99103
     873.627      6.98584
     873.727      6.98050
     873.827      6.97631
     873.927      6.97408
     874.027      6.97387
     874.127      6.97501
     874.227      6.97643
     874.327      6.97707
     874.427      6.97628
     874.527      6.97407
     874.627      6.97104
     874.727      6.96808
     874.827      6.96601
     874.927      6.96521
     875.028      6.96544
     875.128      6.96596
     875.228      6.96582
     875.328      6.96428
     875.428      6.96117
     875.528      6.95695
     875.628      6.95264
     875.728      6.94942
     875.828      6.94815
     875.928      6.94905
     876.028      6.95153
     876.128      6.95440
     876.228      6.95626
     876.328      6.95601
     876.428      6.95330
     876.528      6.94864
     876.628      6.94329
     876.728      6.93873
     876.828      6.93620
     876.928      6.93612
     877.028      6.93798
     877.128      6.94046
     877.228      6.94193
     877.328      6.94107
     877.428      6.93744
     877.528      6.93174
     877.628      6.92563
     877.728      6.92122
     877.828      6.92032
     877.928      6.92373
     878.028      6.93084
     878.128      6.93965
     878.228      6.94730
     878.328      6.95090
     878.428      6.94841
     878.528      6.93932
     878.628      6.92489
     878.728      6.90785
     878.828      6.89167
     878.928      6.87958
     879.028      6.87377
     879.128      6.87474
     879.228      6.88137
     879.328      6.89122
     879.428      6.90136
     879.528      6.90917
     879.628      6.91301
     879.728      6.91254
     879.828      6.90859
     879.928      6.90280
     880.028      6.89696
     880.128      6.89248
     880.228      6.89009
     880.328      6.88971
     880.428      6.89071
     880.528      6.89223
     880.628      6.89353
     880.728      6.89422
     880.828      6.89431
     880.928      6.89404
     881.028      6.89367
     881.128      6.89330
     881.228      6.89273
     881.328      6.89158
     881.428      6.88939
     881.528      6.88592
     881.628      6.88126
     881.728      6.87590
     881.828      6.87062
     881.928      6.86626
     882.028      6.86341
     882.128      6.86230
     882.228      6.86264
     882.328      6.86375
     882.428      6.86478
     882.528      6.86500
     882.628      6.86400
     882.728      6.86185
     882.828      6.85904
     882.928      6.85634
     883.028      6.85452
     883.128      6.85416
     883.228      6.85547
     883.328      6.85823
     883.428      6.86188
     883.528      6.86568
     883.628      6.86883
     883.728      6.87067
     883.828      6.87075
     883.928      6.86884
     884.028      6.86495
     884.128      6.85929
     884.228      6.85221
     884.328      6.84426
     884.428      6.83609
     884.528      6.82842
     884.628      6.82195
     884.728      6.81723
     884.828      6.81453
     884.928      6.81371
     885.029      6.81426
     885.129      6.81538
     885.229      6.81613
     885.329      6.81577
     885.429      6.81387
     885.529      6.81055
     885.629      6.80640
     885.729      6.80237
     885.829      6.79947
     885.929      6.79846
     886.029      6.79960
     886.129      6.80257
     886.229      6.80651
     886.329      6.81024
     886.429      6.81261
     886.529      6.81277
     886.629      6.81048
     886.729      6.80609
     886.829      6.80048
     886.929      6.79477
     887.029      6.79002
     887.129      6.78699
     887.229      6.78589
     887.329      6.78644
     887.429      6.78799
     887.529      6.78977
     887.629      6.79113
     887.729      6.79175
     887.829      6.79170
     887.929      6.79142
     888.029      6.79148
     888.129      6.79239
     888.229      6.79440
     888.329      6.79730
     888.429      6.80048
     888.529      6.80306
     888.629      6.80406
     888.729      6.80272
     888.829      6.79869
     888.929      6.79220
     889.029      6.78401
     889.129      6.77527
     889.229      6.76731
     889.329      6.76126
     889.429      6.75786
     889.529      6.75723
     889.629      6.75882
     889.729      6.76163
     889.829      6.76437
     889.929      6.76585
     890.029      6.76527
     890.129      6.76242
     890.229      6.75776
     890.329      6.75228
     890.429      6.74721
     890.529      6.74371
     890.629      6.74252
     890.729      6.74376
     890.829      6.74687
     890.929      6.75077
     891.029      6.75415
     891.129      6.75584
     891.229      6.75510
     891.329      6.75184
     891.429      6.74660
     891.529      6.74037
     891.629      6.73433
     891.729      6.72949
     891.829      6.72644
     891.929      6.72523
     892.029      6.72540
     892.129      6.72618
     892.229      6.72676
     892.329      6.72650
     892.429      6.72517
     892.529      6.72289
     892.629      6.72007
     892.729      6.71724
     892.829      6.71485
     892.929      6.71310
     893.029      6.71196
     893.129      6.71119
     893.229      6.71049
     893.329      6.70965
     893.429      6.70861
     893.529      6.70750
     893.629      6.70655
     893.729      6.70596
     893.829      6.70581
     893.929      6.70595
     894.029      6.70607
     894.129      6.70577
     894.229      6.70470
     894.329      6.70272
     894.429      6.69995
     894.529      6.69676
     894.629      6.69361
     894.729      6.69094
     894.829      6.68898
     894.929      6.68768
     895.030      6.68669
     895.130      6.68553
     895.230      6.68370
     895.330      6.68090
     895.430      6.67715
     895.530      6.67280
     895.630      6.66842
     895.730      6.66467
     895.830      6.66211
     895.930      6.66100
     896.030      6.66129
     896.130      6.66263
     896.230      6.66450
     896.330      6.66636
     896.430      6.66778
     896.530      6.66856
     896.630      6.66871
     896.730      6.66841
     896.830      6.66790
     896.930      6.66738
     897.030      6.66694
     897.130      6.66656
     897.230      6.66615
     897.330      6.66560
     897.430      6.66479
     897.530      6.66371
     897.630      6.66235
     897.730      6.66075
     897.830      6.65895
     897.930      6.65694
     898.030      6.65473
     898.130      6.65234
     898.230      6.64986
     898.330      6.64743
     898.430      6.64524
     898.530      6.64349
     898.630      6.64230
     898.730      6.64164
     898.830      6.64134
     898.930      6.64111
     899.030      6.64062
     899.130      6.63961
     899.230      6.63796
     899.330      6.63577
     899.430      6.63332
     899.530      6.63097
     899.630      6.62903
     899.730      6.62768
     899.830      6.62690
     899.930      6.62645
     900.030      6.62601
     900.130      6.62525
     900.230      6.62400
     900.330      6.62227
     900.430      6.62027
     900.530      6.61831
     900.630      6.61667
     900.730      6.61548
     900.830      6.61466
     900.930      6.61395
     901.030      6.61299
     901.130      6.61146
     901.230      6.60926
     901.330      6.60651
     901.430      6.60358
     901.530      6.60093
     901.630      6.59897
     901.730      6.59789
     901.830      6.59763
     901.930      6.59782
     902.030      6.59798
     902.130      6.59762
     902.230      6.59648
     902.330      6.59460
     902.430      6.59229
     902.530      6.59005
     902.630      6.58834
     902.730      6.58744
     902.830      6.58735
     902.930      6.58773
     903.030      6.58807
     903.130      6.58787
     903.230      6.58680
     903.330      6.58485
     903.430      6.58231
     903.530      6.57969
     903.630      6.57747
     903.730      6.57596
     903.830      6.57519
     903.930      6.57483
     904.030      6.57440
     904.130      6.57340
     904.230      6.57156
     904.330      6.56891
     904.430      6.56584
     904.530      6.56290
     904.630      6.56064
     904.730      6.55936
     904.830      6.55897
     904.930      6.55903
     905.031      6.55890
     905.131      6.55800
     905.231      6.55603
     905.331      6.55320
     905.431      6.55021
     905.531      6.54804
     905.631      6.54766
     905.731      6.54967
     905.831      6.55405
     905.931      6.56004
     906.031      6.56632
     906.131      6.57130
     906.231      6.57357
     906.331      6.57226
     906.431      6.56730
     906.531      6.55945
     906.631      6.55006
     906.731      6.54076
     906.831      6.53299
     906.931      6.52769
     907.031      6.52514
     907.131      6.52492
     907.231      6.52616
     907.331      6.52783
     907.431      6.52897
     907.531      6.52902
     907.631      6.52780
     907.731      6.52557
     907.831      6.52283
     907.931      6.52019
     908.031      6.51823
     908.131      6.51736
     908.231      6.51784
     908.331      6.51972
     908.431      6.52288
     908.531      6.52702
     908.631      6.53168
     908.731      6.53622
     908.831      6.53990
     908.931      6.54194
     909.031      6.54173
     909.131      6.53893
     909.231      6.53361
     909.331      6.52631
     909.431      6.51797
     909.531      6.50973
     909.631      6.50268
     909.731      6.49762
     909.831      6.49487
     909.931      6.49418
     910.031      6.49487
     910.131      6.49600
     910.231      6.49667
     910.331      6.49624
     910.431      6.49450
     910.531      6.49165
     910.631      6.48820
     910.731      6.48477
     910.831      6.48188
     910.931      6.47979
     911.031      6.47846
     911.131      6.47761
     911.231      6.47685
     911.331      6.47583
     911.431      6.47437
     911.531      6.47248
     911.631      6.47037
     911.731      6.46830
     911.831      6.46652
     911.931      6.46514
     912.031      6.46414
     912.131      6.46337
     912.231      6.46266
     912.331      6.46184
     912.431      6.46081
     912.531      6.45957
     912.631      6.45817
     912.731      6.45665
     912.831      6.45505
     912.931      6.45340
     913.031      6.45173
     913.131      6.45013
     913.231      6.44879
     913.331      6.44792
     913.431      6.44775
     913.531      6.44837
     913.631      6.44969
     913.731      6.45135
     913.831      6.45276
     913.931      6.45327
     914.031      6.45233
     914.131      6.44970
     914.231      6.44553
     914.331      6.44040
     914.431      6.43516
     914.531      6.43071
     914.631      6.42774
     914.731      6.42647
     914.831      6.42666
     914.931      6.42762
     915.032      6.42848
     915.132      6.42846
     915.232      6.42711
     915.332      6.42448
     915.432      6.42110
     915.532      6.41773
     915.632      6.41514
     915.732      6.41380
     915.832      6.41373
     915.932      6.41448
     916.032      6.41532
     916.132      6.41547
     916.232      6.41442
     916.332      6.41211
     916.432      6.40893
     916.532      6.40561
     916.632      6.40291
     916.732      6.40137
     916.832      6.40110
     916.932      6.40170
     917.032      6.40245
     917.132      6.40253
     917.232      6.40137
     917.332      6.39884
     917.432      6.39535
     917.532      6.39170
     917.632      6.38884
     917.732      6.38754
     917.832      6.38811
     917.932      6.39029
     918.032      6.39330
     918.132      6.39612
     918.232      6.39775
     918.332      6.39755
     918.432      6.39539
     918.532      6.39168
     918.632      6.38715
     918.732      6.38265
     918.832      6.37883
     918.932      6.37604
     919.032      6.37420
     919.132      6.37298
     919.232      6.37195
     919.332      6.37077
     919.432      6.36933
     919.532      6.36775
     919.632      6.36626
     919.732      6.36508
     919.832      6.36427
     919.932      6.36364
     920.032      6.36288
     920.132      6.36160
     920.232      6.35958
     920.332      6.35686
     920.432      6.35376
     920.532      6.35084
     920.632      6.34867
     920.732      6.34764
     920.832      6.34782
     920.932      6.34890
     921.032      6.35034
     921.132      6.35153
     921.232      6.35208
     921.332      6.35195
     921.432      6.35150
     921.532      6.35136
     921.632      6.35217
     921.732      6.35429
     921.832      6.35761
     921.932      6.36146
     922.032      6.36478
     922.132      6.36634
     922.232      6.36519
     922.332      6.36092
     922.432      6.35382
     922.532      6.34485
     922.632      6.33541
     922.732      6.32695
     922.832      6.32059
     922.932      6.31688
     923.032      6.31570
     923.132      6.31636
     923.232      6.31787
     923.332      6.31922
     923.432      6.31969
     923.532      6.31895
     923.632      6.31710
     923.732      6.31452
     923.832      6.31170
     923.932      6.30911
     924.032      6.30706
     924.132      6.30573
     924.232      6.30520
     924.332      6.30553
     924.432      6.30677
     924.532      6.30894
     924.632      6.31195
     924.732      6.31547
     924.832      6.31892
     924.932      6.32150
     925.033      6.32238
     925.133      6.32089
     925.233      6.31677
     925.333      6.31032
     925.433      6.30240
     925.533      6.29423
     925.633      6.28712
     925.733      6.28209
     925.833      6.27961
     925.933      6.27947
     926.033      6.28084
     926.133      6.28255
     926.233      6.28345
     926.333      6.28273
     926.433      6.28015
     926.533      6.27608
     926.633      6.27134
     926.733      6.26689
     926.833      6.26353
     926.933      6.26164
     927.033      6.26111
     927.133      6.26144
     927.233      6.26193
     927.333      6.26198
     927.433      6.26127
     927.533      6.25987
     927.633      6.25816
     927.733      6.25663
     927.833      6.25569
     927.933      6.25546
     928.033      6.25571
     928.133      6.25595
     928.233      6.25560
     928.333      6.25422
     928.433      6.25167
     928.533      6.24816
     928.633      6.24423
     928.733      6.24053
     928.833      6.23762
     928.933      6.23580
     929.033      6.23502
     929.133      6.23493
     929.233      6.23505
     929.333      6.23491
     929.433      6.23427
     929.533      6.23312
     929.633      6.23171
     929.733      6.23036
     929.833      6.22933
     929.933      6.22868
     930.033      6.22824
     930.133      6.22763
     930.233      6.22644
     930.333      6.22437
     930.433      6.22137
     930.533      6.21767
     930.633      6.21374
     930.733      6.21013
     930.833      6.20728
     930.933      6.20545
     931.033      6.20458
     931.133      6.20439
     931.233      6.20449
     931.333      6.20452
     931.433      6.20428
     931.533      6.20379
     931.633      6.20324
     931.733      6.20283
     931.833      6.20271
     931.933      6.20280
     932.033      6.20284
     932.133      6.20238
     932.233      6.20101
     932.333      6.19845
     932.433      6.19472
     932.533      6.19015
     932.633      6.18534
     932.733      6.18097
     932.833      6.17767
     932.933      6.17578
     933.033      6.17537
     933.133      6.17612
     933.233      6.17756
     933.333      6.17913
     933.433      6.18034
     933.533      6.18094
     933.633      6.18086
     933.733      6.18019
     933.833      6.17912
     933.933      6.17778
     934.033      6.17620
     934.133      6.17433
     934.233      6.17204
     934.333      6.16925
     934.433      6.16596
     934.533      6.16232
     934.633      6.15862
     934.733      6.15522
     934.833      6.15247
     934.933      6.15061
     935.034      6.14974
     935.134      6.14979
     935.234      6.15055
     935.334      6.15175
     935.434      6.15307
     935.534      6.15424
     935.634      6.15504
     935.734      6.15528
     935.834      6.15480
     935.934      6.15349
     936.034      6.15124
     936.134      6.14805
     936.234      6.14400
     936.334      6.13930
     936.434      6.13430
     936.534      6.12943
     936.634      6.12516
     936.734      6.12192
     936.834      6.12001
     936.934      6.11955
     937.034      6.12047
     937.134      6.12250
     937.234      6.12523
     937.334      6.12813
     937.434      6.13068
     937.534      6.13239
     937.634      6.13287
     937.734      6.13189
     937.834      6.12941
     937.934      6.12562
     938.034      6.12086
     938.134      6.11565
     938.234      6.11052
     938.334      6.10596
     938.434      6.10231
     938.534      6.09969
     938.634      6.09803
     938.734      6.09713
     938.834      6.09674
     938.934      6.09669
     939.034      6.09699
     939.134      6.09777
     939.234      6.09924
     939.334      6.10150
     939.434      6.10437
     939.534      6.10730
     939.634      6.10939
     939.734      6.10951
     939.834      6.10665
     939.934      6.10020
     940.034      6.09029
     940.134      6.07790
     940.234      6.06474
     940.334      6.05297
     940.434      6.04470
     940.534      6.04145
     940.634      6.04378
     940.734      6.05109
     940.834      6.06176
     940.934      6.07354
     941.034      6.08406
     941.134      6.09144
     941.234      6.09465
     941.334      6.09364
     941.434      6.08924
     941.534      6.08278
     941.634      6.07562
     941.734      6.06884
     941.834      6.06295
     941.934      6.05794
     942.034      6.05350
     942.134      6.04928
     942.234      6.04517
     942.334      6.04145
     942.434      6.03872
     942.534      6.03765
     942.634      6.03875
     942.734      6.04205
     942.834      6.04704
     942.934      6.05272
     943.034      6.05785
     943.134      6.06129
     943.234      6.06225
     943.334      6.06048
     943.434      6.05626
     943.534      6.05027
     943.634      6.04330
     943.734      6.03607
     943.834      6.02912
     943.934      6.02279
     944.034      6.01735
     944.134      6.01315
     944.234      6.01067
     944.334      6.01046
     944.434      6.01298
     944.534      6.01829
     944.634      6.02585
     944.734      6.03448
     944.834      6.04247
     944.934      6.04797
     945.035      6.04948
     945.135      6.04625
     945.235      6.03859
     945.335      6.02780
     945.435      6.01584
     945.535      6.00480
     945.635      5.99629
     945.735      5.99107
     945.835      5.98893
     945.935      5.98891
     946.035      5.98982
     946.135      5.99073
     946.235      5.99142
     946.335      5.99244
     946.435      5.99481
     946.535      5.99949
     946.635      6.00669
     946.735      6.01546
     946.835      6.02361
     946.935      6.02816
     947.035      6.02615
     947.135      6.01565
     947.235      5.99661
     947.335      5.97122
     947.435      5.94368
     947.535      5.91931
     947.635      5.90328
     947.735      5.89925
     947.835      5.90839
     947.935      5.92900
     948.035      5.95689
     948.135      5.98641
     948.235      6.01183
     948.335      6.02871
     948.435      6.03481
     948.535      6.03039
     948.635      6.01786
     948.735      6.00087
     948.835      5.98318
     948.935      5.96778
     949.035      5.95625
     949.135      5.94874
     949.235      5.94437
     949.335      5.94187
     949.435      5.94022
     949.535      5.93907
     949.635      5.93875
     949.735      5.93999
     949.835      5.94345
     949.935      5.94924
     950.035      5.95669
     950.135      5.96436
     950.235      5.97042
     950.335      5.97317
     950.435      5.97150
     950.535      5.96528
     950.635      5.95537
     950.735      5.94340
     950.835      5.93133
     950.935      5.92097
     951.035      5.91362
     951.135      5.90986
     951.235      5.90962
     951.335      5.91233
     951.435      5.91718
     951.535      5.92334
     951.635      5.93003
     951.735      5.93649
     951.835      5.94201
     951.935      5.94577
     952.035      5.94700
     952.135      5.94509
     952.235      5.93979
     952.335      5.93143
     952.435      5.92098
     952.535      5.90999
     952.635      5.90026
     952.735      5.89351
     952.835      5.89096
     952.935      5.89304
     953.035      5.89932
     953.135      5.90857
     953.235      5.91911
     953.335      5.92913
     953.435      5.93702
     953.535      5.94160
     953.635      5.94214
     953.735      5.93839
     953.835      5.93045
     953.935      5.91874
     954.035      5.90399
     954.135      5.88733
     954.235      5.87030
     954.335      5.85487
     954.435      5.84318
     954.535      5.83717
     954.635      5.83820
     954.735      5.84652
     954.835      5.86109
     954.935      5.87957
     955.036      5.89875
     955.136      5.91519
     955.236      5.92596
     955.336      5.92932
     955.436      5.92510
     955.536      5.91468
     955.636      5.90057
     955.736      5.88576
     955.836      5.87291
     955.936      5.86382
     956.036      5.85911
     956.136      5.85826
     956.236      5.86008
     956.336      5.86311
     956.436      5.86621
     956.536      5.86876
     956.636      5.87069
     956.736      5.87228
     956.836      5.87380
     956.936      5.87520
     957.036      5.87604
     957.136      5.87560
     957.236      5.87313
     957.336      5.86826
     957.436      5.86127
     957.536      5.85313
     957.636      5.84534
     957.736      5.83949
     957.836      5.83679
     957.936      5.83768
     958.036      5.84169
     958.136      5.84751
     958.236      5.85346
     958.336      5.85791
     958.436      5.85982
     958.536      5.85893
     958.636      5.85582
     958.736      5.85160
     958.836      5.84750
     958.936      5.84446
     959.036      5.84283
     959.136      5.84238
     959.236      5.84244
     959.336      5.84225
     959.436      5.84130
     959.536      5.83951
     959.636      5.83725
     959.736      5.83515
     959.836      5.83378
     959.936      5.83343
     960.036      5.83392
     960.136      5.83465
     960.236      5.83486
     960.336      5.83395
     960.436      5.83171
     960.536      5.82845
     960.636      5.82490
     960.736      5.82195
     960.836      5.82024
     960.936      5.81990
     961.036      5.82047
     961.136      5.82098
     961.236      5.82032
     961.336      5.81768
     961.436      5.81287
     961.536      5.80653
     961.636      5.79991
     961.736      5.79459
     961.836      5.79191
     961.936      5.79251
     962.036      5.79610
     962.136      5.80150
     962.236      5.80694
     962.336      5.81064
     962.436      5.81126
     962.536      5.80838
     962.636      5.80250
     962.736      5.79488
     962.836      5.78712
     962.936      5.78063
     963.036      5.77632
     963.136      5.77435
     963.236      5.77428
     963.336      5.77532
     963.436      5.77671
     963.536      5.77798
     963.636      5.77902
     963.736      5.78004
     963.836      5.78123
     963.936      5.78254
     964.036      5.78349
     964.136      5.78324
     964.236      5.78082
     964.336      5.77560
     964.436      5.76757
     964.536      5.75765
     964.636      5.74754
     964.736      5.73937
     964.836      5.73516
     964.936      5.73612
     965.037      5.74226
     965.137      5.75226
     965.237      5.76365
     965.337      5.77348
     965.437      5.77898
     965.537      5.77832
     965.637      5.77103
     965.737      5.75813
     965.837      5.74185
     965.937      5.72509
     966.037      5.71072
     966.137      5.70104
     966.237      5.69729
     966.337      5.69963
     966.437      5.70717
     966.537      5.71829
     966.637      5.73100
     966.737      5.74319
     966.837      5.75293
     966.937      5.75859
     967.037      5.75902
     967.137      5.75368
     967.237      5.74280
     967.337      5.72754
     967.437      5.70996
     967.537      5.69288
     967.637      5.67944
     967.737      5.67252
     967.837      5.67398
     967.937      5.68408
     968.037      5.70114
     968.137      5.72162
     968.237      5.74069
     968.337      5.75322
     968.437      5.75498
     968.537      5.74364
     968.637      5.71960
     968.737      5.68605
     968.837      5.64849
     968.937      5.61367
     969.037      5.58815
     969.137      5.57692
     969.237      5.58222
     969.337      5.60306
     969.437      5.63534
     969.537      5.67268
     969.637      5.70769
     969.737      5.73348
     969.837      5.74509
     969.937      5.74043
     970.037      5.72067
     970.137      5.69002
     970.237      5.65481
     970.337      5.62221
     970.437      5.59880
     970.537      5.58923
     970.637      5.59527
     970.737      5.61548
     970.837      5.64552
     970.937      5.67900
     971.037      5.70880
     971.137      5.72858
     971.237      5.73406
     971.337      5.72390
     971.437      5.70001
     971.537      5.66707
     971.637      5.63156
     971.737      5.60032
     971.837      5.57915
     971.937      5.57158
     972.037      5.57825
     972.137      5.59685
     972.237      5.62282
     972.337      5.65036
     972.437      5.67383
     972.537      5.68884
     972.637      5.69316
     972.737      5.68697
     972.837      5.67267
     972.937      5.65415
     973.037      5.63592
     973.137      5.62205
     973.237      5.61546
     973.337      5.61732
     973.437      5.62698
     973.537      5.64215
     973.637      5.65940
     973.737      5.67482
     973.837      5.68478
